,num_tokens,num_chars,longest_message_toks,shortest_message_toks,longest_message_chars,shortest_message_chars
880888647,2042,8298,30,1,117,0
88098738,9730,40583,33,1,138,0
88143745,1070,4398,34,1,136,0
882022458,174183,752317,100,1,464,0
882034574,17141,71614,60,1,271,0
883271860,100735,466691,64,1,392,0
883285141,38552,164086,285,1,285,0
884088326,3499,14280,53,1,181,0
884631440,53634,237236,62,1,408,0
884667537,47287,207070,68,1,261,0
88483456,1024,3978,32,1,113,0
884898187,433924,2063077,339,1,417,0
884898345,7985,33193,53,1,183,0
885417105,2111,8410,54,1,172,0
886052994,186287,806562,72,1,416,0
886067640,23366,96255,65,1,247,0
88625568,95641,400401,42,1,154,0
886302074,386149,1867542,57,1,266,0
88634083,7802,32787,72,1,232,0
886790120,2006,8235,41,1,169,0
887318477,49823,211417,136,1,255,0
88745677,1679,7408,33,1,330,0
888563586,54357,227468,73,1,285,0
88879857,1165,4608,21,1,79,0
889831302,143408,641618,60,1,365,0
889843601,32651,140791,67,1,266,0
891096906,134043,585209,48,1,384,0
891108334,15121,63910,61,1,229,0
89211920,243,911,12,1,54,0
892382163,105121,474176,45,1,336,0
892394518,25443,106930,46,1,167,0
8926431,1,0,1,1,0,0
892647155,412659,1987257,87,1,270,0
893186787,2712,10940,31,1,132,0
89340188,20689,87283,34,1,166,0
893779796,73575,337508,76,1,420,0
893794535,47006,200266,62,1,252,0
89397326,1220,4470,30,1,102,0
894537123,2128,8831,49,1,173,0
895208917,119847,500673,56,1,416,0
895224988,27666,116587,61,1,211,0
89531727,1262,5023,30,1,123,0
896135275,7600,33173,45,1,150,0
896527805,53078,232017,66,1,248,0
897797164,46753,198880,65,1,287,0
898262669,1,0,1,1,0,0
898265055,12524,53099,46,1,182,0
899089464,217444,1003922,80,1,448,0
89910778,2499,9753,24,1,103,0
899119397,23359,98468,52,1,210,0
900399846,102436,473110,144,1,417,0
900411977,34607,147256,63,1,249,0
901689262,60490,265072,219,1,333,0
901701801,30419,131523,59,1,229,0
902468619,1822,7282,45,1,149,0
90274245,862,3400,20,1,83,0
90286775,36790,157280,85,1,408,0
903037229,62908,266295,61,1,221,0
903091867,100295,450187,72,1,344,0
9032723,1,0,1,1,0,0
9033348,1,0,1,1,0,0
903909400,1483,6197,39,1,157,0
904471992,98128,436012,61,1,222,0
904525561,72089,310297,75,1,420,0
90465999,9218,38982,78,1,325,0
90484841,5799,25070,93,1,410,0
905153476,2147,8443,45,1,142,0
90601684,1,0,1,1,0,0
90603136,12828,54430,37,1,141,0
90646022,1532,5944,30,1,98,0
90999176,903,3612,24,1,93,0
911622828,1757,7175,38,1,149,0
91198339,19341,85925,64,1,440,0
913111167,879,3501,24,1,105,0
91397983,22185,94564,100,1,416,0
91401812,669,2741,21,1,76,0
914185640,1795,7179,44,1,203,0
9152529,1,0,1,1,0,0
91551223,815,3112,24,1,94,0
9164950,1,0,1,1,0,0
917385755,100553,443378,49,1,340,0
91754422,1,0,1,1,0,0
91756305,1,0,1,1,0,0
91759233,1,0,1,1,0,0
91760532,1,0,1,1,0,0
91761661,1,0,1,1,0,0
91764049,1,0,1,1,0,0
91765429,1,0,1,1,0,0
91767377,1,0,1,1,0,0
91769721,1,0,1,1,0,0
91771574,1,0,1,1,0,0
91773453,1,0,1,1,0,0
91774983,1,0,1,1,0,0
91776551,1,0,1,1,0,0
91778047,1,0,1,1,0,0
91779568,1,0,1,1,0,0
91781127,1,0,1,1,0,0
91783697,1,0,1,1,0,0
91784874,1,0,1,1,0,0
91786719,1,0,1,1,0,0
91789048,1,0,1,1,0,0
91791152,1,0,1,1,0,0
91792356,1,0,1,1,0,0
91793677,1,0,1,1,0,0
91794079,1,0,1,1,0,0
91795032,1,0,1,1,0,0
91796505,1,0,1,1,0,0
91797666,1,0,1,1,0,0
91798812,1,0,1,1,0,0
91800108,1,0,1,1,0,0
91801292,1,0,1,1,0,0
91802941,1,0,1,1,0,0
91804026,1,0,1,1,0,0
91805100,1,0,1,1,0,0
91807855,1,0,1,1,0,0
91814936,1,0,1,1,0,0
91815001,1,0,1,1,0,0
91816217,1,0,1,1,0,0
91821399,119,452,24,1,81,0
91848832,164,665,12,1,42,0
918685576,75894,337423,45,1,288,0
91892451,16,44,4,1,14,0
91892845,623,2749,15,1,98,0
91897903,24833,103929,43,1,139,0
91946890,47270,214246,45,1,154,0
91962094,4418,16654,62,1,164,0
919971938,148241,660680,82,1,451,0
9206159,1,0,1,1,0,0
920771517,1118,4645,42,1,161,0
92104821,732583,3223699,92,1,392,0
92104893,51743,215690,49,1,181,0
92112170,249005,1107404,176,1,483,0
921214228,1121,4958,53,1,195,0
921351792,116167,504791,46,1,270,0
92201240,118830,501286,69,1,220,0
922111711,649,2576,45,1,154,0
922724740,150858,648511,72,1,416,0
92279612,43753,183634,51,1,196,0
92279649,524082,2356394,120,1,245,0
92285044,169585,740629,140,1,444,0
92305845,1768,6883,27,1,108,0
923308064,1847,7623,42,1,246,0
92396215,100927,435271,58,1,218,0
923974507,63128,269134,72,1,275,0
924573369,6839,30334,52,1,202,0
92486492,624893,2712777,108,1,352,0
92486568,50423,209955,47,1,187,0
92492093,18,53,11,1,33,0
92492139,201184,879190,133,1,433,0
925185300,50859,218587,82,1,302,0
92602052,115195,490985,47,1,217,0
926409811,39853,173605,82,1,278,0
92688833,589018,2586084,126,1,315,0
92688849,54971,231723,49,1,204,0
92694419,187888,826214,131,1,444,0
9271026,1,0,1,1,0,0
92712997,1313,5055,27,1,99,0
9276030,1,0,1,1,0,0
927633553,94643,412127,52,1,376,0
927645608,16543,70508,68,1,252,0
92783177,103612,432964,94,1,250,0
9283377,1,0,1,1,0,0
928848200,70408,309361,80,1,448,0
928859872,50634,216245,47,1,209,0
929643899,977,3977,34,1,127,0
930139791,37534,155459,58,1,241,0
930190770,188899,806923,96,1,452,0
93060145,72,235,19,1,67,0
930913271,845,3442,61,1,193,0
931486795,42422,179626,61,1,232,0
931539851,62203,271907,81,1,452,0
93167654,6500,26772,37,1,165,0
93197014,4317,18614,42,1,154,0
932169404,5788,23102,39,1,153,0
93217908,41275,181952,68,1,243,0
932403195,14768,64734,46,1,172,0
932770063,54379,233604,75,1,292,0
93381199,687046,2987606,110,1,261,0
93381374,36409,147623,53,1,186,0
93390829,142048,607642,112,1,391,0
933953759,46593,195207,102,1,247,0
93472713,164,613,12,1,50,0
93491562,1030,3875,35,1,114,0
93493863,69703,287656,56,1,198,0
93512408,144,561,8,1,41,0
935173947,36359,152807,63,1,250,0
935599877,9202,38750,51,1,193,0
93579882,449105,2008979,78,1,225,0
93580056,27417,113813,51,1,188,0
93586470,90249,379608,126,1,423,0
936394595,159650,681890,72,1,376,0
936405938,26522,108581,60,1,222,0
93683012,87689,368900,57,1,218,0
937623603,66133,290235,50,1,336,0
93762747,556779,2410748,108,1,297,0
937634749,17668,74759,60,1,212,0
93763623,29729,122291,49,1,187,0
93769317,69834,297554,126,1,420,0
937886320,2410,9850,31,1,138,0
938383527,1375,5678,31,1,170,0
9387701,1,0,1,1,0,0
938810315,320,1341,20,1,87,0
938917964,74614,330919,66,1,223,0
938968590,145412,607772,80,1,448,0
93897204,77018,318448,63,1,240,0
939209797,1472,6086,41,1,154,0
93976170,530691,2351416,142,1,293,0
93976191,35012,142996,45,1,177,0
93982346,135310,575675,108,1,429,0
939866193,14104,67995,45,1,186,0
940251678,42950,181790,63,1,223,0
940301406,53850,234076,44,1,448,0
9409803,1,0,1,1,0,0
94105368,42845,175431,47,1,179,0
941155261,15550,75211,48,1,198,0
941520732,36450,150372,72,1,299,0
942684291,46055,196296,66,1,234,0
943874675,36355,154401,63,1,242,0
945066459,75583,320609,44,1,340,0
945078054,20858,88178,61,1,196,0
94514633,450,1715,25,1,95,0
94578229,27601,126862,45,1,154,0
946260067,56147,244533,44,1,296,0
946271704,30329,125596,50,1,199,0
946507990,2071,8604,43,1,210,0
947040446,1301,5167,45,1,138,0
94742632,358446,1598883,112,1,240,0
94743029,21393,88312,49,1,195,0
947496801,284,1184,14,1,59,0
947508439,69421,288266,78,1,268,0
94752800,69701,299136,126,1,450,0
947558872,110967,478199,60,1,375,0
947803189,1238,5210,33,1,132,0
948451376,14373,66835,49,1,204,0
94862988,1,0,1,1,0,0
948838410,39504,164803,48,1,177,0
948887454,112382,494460,63,1,438,0
949037649,47,228,15,1,75,0
949133010,2698,11033,41,1,163,0
94946504,27371,113312,62,1,211,0
94946676,361831,1601013,126,1,240,0
94953086,119193,525406,136,1,429,0
949684314,24803,120923,54,1,234,0
950092179,48891,207196,77,1,280,0
95088568,36051,152875,56,1,210,0
95174442,20681,85007,44,1,177,0
95174487,328785,1364398,141,1,340,0
95181211,70205,298525,119,1,420,0
9521123,1,0,1,1,0,0
952500648,39321,178408,78,1,280,0
95311851,25571,105670,111,1,185,0
953696946,130550,556222,64,1,375,0
953707063,12696,52304,53,1,194,0
95394851,20389,83308,57,1,203,0
95395150,316003,1403624,104,1,286,0
95401236,75182,324580,133,1,446,0
954892622,131228,576177,50,1,347,0
954903428,21258,88920,61,1,196,0
95504625,19497,79311,51,1,187,0
956204237,66013,284406,44,1,264,0
956217094,52057,221671,55,1,188,0
956719597,3892,15337,45,1,183,0
957526922,207070,864565,86,1,440,0
957539109,16873,72044,61,1,205,0
957551486,119,531,9,1,65,0
958048351,1555,6308,43,1,198,0
958724077,56783,238311,63,1,237,0
95907894,1,0,1,1,0,0
95908239,1,0,1,1,0,0
95908700,457,1694,19,1,107,0
95919237,486,2268,30,1,110,0
959884500,31058,133923,72,1,302,0
961099309,48365,205592,74,1,313,0
96160518,18989,84998,50,1,254,0
962305803,76380,329880,60,1,365,0
962316235,23375,96992,70,1,276,0
96334726,543871,2512819,132,1,285,0
96334774,30481,126003,47,1,180,0
96342396,182759,783016,138,1,439,0
963522372,60399,259681,36,1,375,0
963533433,31575,135196,60,1,204,0
963780102,3422,13740,38,1,150,0
96477583,53152,220539,60,1,240,0
964859318,70034,303216,45,1,408,0
964871848,18240,97699,62,1,216,0
965107436,2805,11224,38,1,149,0
96560349,18331,75691,52,1,163,0
96560387,378936,1611113,120,1,294,0
965604893,1663,6479,32,1,132,0
96566188,66950,275413,112,1,432,0
966179139,112247,474903,50,1,400,0
966191608,33308,141711,62,1,273,0
966378052,2459,10746,49,1,190,0
9666855,1,0,1,1,0,0
966776232,956,3767,54,1,194,0
96696695,21236,86075,52,1,197,0
9671388,1,0,1,1,0,0
969802536,151178,655120,57,1,464,0
970291144,336,1720,42,42,215,0
971043439,198948,833967,64,1,434,0
971054846,59224,244899,64,1,209,0
972338992,52616,221088,62,1,233,0
9724765,1,0,1,1,0,0
972569498,1,0,1,1,0,0
97267845,1,0,1,1,0,0
97284604,3788,14672,32,1,117,0
973644202,121835,549363,99,1,442,0
973657277,51220,218966,61,1,220,0
973839457,1,0,1,1,0,0
974224169,1,0,1,1,0,0
974895836,242242,1094023,73,1,457,0
974908508,35439,144247,71,1,272,0
975082424,1,0,1,1,0,0
975462541,1,0,1,1,0,0
97557103,55991,235574,45,1,160,0
976055109,113768,554188,96,1,374,0
9764502,1,0,1,1,0,0
9765466,1,0,1,1,0,0
97690975,1222847,5873953,153,1,407,0
977266821,113004,489035,61,1,253,0
97822343,2250,8737,35,1,164,0
978474180,108906,487014,144,1,288,0
978572185,83995,497787,75,1,420,0
97888516,66576,276309,62,1,212,0
978887470,16199,67226,49,1,203,0
97893336,267482,1162511,142,1,451,0
9791486,1,0,1,1,0,0
97968644,29962,145401,39,1,148,0
979692284,114163,765332,68,1,252,0
979788223,74225,435192,95,1,285,0
98003333,58194,247235,65,1,231,0
981000818,74448,345712,90,1,338,0
98110206,1,0,1,1,0,0
98110283,627,2448,22,1,71,0
98171505,20839,93983,41,1,155,0
982175904,246498,1090291,80,1,442,0
982211462,103526,548374,57,1,243,0
982375176,9594,39784,43,1,240,0
982813707,2931,11450,48,1,184,0
9834010,1,0,1,1,0,0
9834446,1,0,1,1,0,0
983497750,28912,124943,59,1,213,0
983498203,12064,50562,102,1,175,0
983552437,111779,528238,95,1,282,0
984156706,4563,19041,48,1,157,0
985818959,154915,667754,76,1,266,0
98605737,1793,7604,28,1,97,0
9875141,1,0,1,1,0,0
9893253,1,0,1,1,0,0
99035514,25839,110860,62,1,254,0
991858246,227085,1170502,67,1,257,0
994408865,15593,66180,66,1,267,0
99670130,820,3398,25,1,111,0
9993827,1,0,1,1,0,0
